question_by_qid,q_str,q_str_open_ended,x_name,x_value,y_name,y_value,answer,comparison,max_comparisons,prop_id,suffix,uuid,topic
0e1d69a46d3dea4e28b201cd6f36789ce32e252f78f0b1c7a8469bbeb004f46c,"about US structures:

Is Foster Joseph Sayers Reservoir, PA located south of South Holston Lake, TN?","Which place is located more to the south: Foster Joseph Sayers Reservoir, PA or South Holston Lake, TN?","Foster Joseph Sayers Reservoir, PA",41.0225,"South Holston Lake, TN",36.5242,NO,lt,1,wm-us-structure-lat,non-ambiguous-hard,8d1d6496,wm us structure lat
10f7d9f7d9b0c6aee76cc4659709897bf87af6bfb9be418eb13b72da195f4b7c,"about US structures:

Is Guardian Angel Cathedral, NV located south of Lake Palmdale, CA?","Which place is located more to the south: Guardian Angel Cathedral, NV or Lake Palmdale, CA?","Guardian Angel Cathedral, NV",36.1306,"Lake Palmdale, CA",34.5514,NO,lt,1,wm-us-structure-lat,non-ambiguous-hard,8d1d6496,wm us structure lat
125ddef6b98560f3111497418aaa2a65aa99f6ab1ba8e6d0cca701c1797acf7a,"about US structures:

Is Lake Yosemite, CA located south of Lake Glenville, NC?","Which place is located more to the south: Lake Yosemite, CA or Lake Glenville, NC?","Lake Yosemite, CA",37.3764,"Lake Glenville, NC",35.1961,NO,lt,1,wm-us-structure-lat,non-ambiguous-hard,8d1d6496,wm us structure lat
129ac1af6fc65524511d87ba1b65aa212207db5756401b670f17ae4dbaba07e7,"about US structures:

Is Star Lite Motel, MN located south of Stillwater Reservoir, NY?","Which place is located more to the south: Star Lite Motel, MN or Stillwater Reservoir, NY?","Star Lite Motel, MN",46.8769,"Stillwater Reservoir, NY",43.9126,NO,lt,1,wm-us-structure-lat,non-ambiguous-hard,8d1d6496,wm us structure lat
12e84dc56c0adc6f793b1f88657cb211d581db8857c214a4eab0852aaffcc918,"about US structures:

Is Guist Creek Lake, KY located south of Desert Sunlight Solar Farm, CA?","Which place is located more to the south: Guist Creek Lake, KY or Desert Sunlight Solar Farm, CA?","Guist Creek Lake, KY",38.2072,"Desert Sunlight Solar Farm, CA",33.8214,NO,lt,1,wm-us-structure-lat,non-ambiguous-hard,8d1d6496,wm us structure lat
13322f5f4c554d456381848161d7811ec32b1b9bfa731a2bd1d5fedaac65c3e8,"about US structures:

Is Buckhorn Lake (Kentucky), KY located south of Atlanta Symphony Hall, GA?","Which place is located more to the south: Buckhorn Lake (Kentucky), KY or Atlanta Symphony Hall, GA?","Buckhorn Lake (Kentucky), KY",37.3394,"Atlanta Symphony Hall, GA",33.7892,NO,lt,1,wm-us-structure-lat,non-ambiguous-hard,8d1d6496,wm us structure lat
156d6f87a418aa0d9227a64fa0fabef840c1f33fbf0cb9b6dcdacf0ec9afec09,"about US structures:

Is Basilica of Saints Peter and Paul (Lewiston, Maine), ME located south of Smithville Lake, MO?","Which place is located more to the south: Basilica of Saints Peter and Paul (Lewiston, Maine), ME or Smithville Lake, MO?","Basilica of Saints Peter and Paul (Lewiston, Maine), ME",44.0982,"Smithville Lake, MO",39.42,NO,lt,1,wm-us-structure-lat,non-ambiguous-hard,8d1d6496,wm us structure lat
16bbaece10dd59a074829ffb9c865d02a7fcdf965840bb93f42085883c05a526,"about US structures:

Is Astor Theatre (New York City), NY located south of Oologah Lake, OK?","Which place is located more to the south: Astor Theatre (New York City), NY or Oologah Lake, OK?","Astor Theatre (New York City), NY",40.758,"Oologah Lake, OK",36.55,NO,lt,1,wm-us-structure-lat,non-ambiguous-hard,8d1d6496,wm us structure lat
2454f11fa84f78762877dd7c78ad7dde03c5450a049805a60e14e40772e8adbe,"about US structures:

Is Arnold Engineering Development Complex, TN located south of Waste Isolation Pilot Plant, NM?","Which place is located more to the south: Arnold Engineering Development Complex, TN or Waste Isolation Pilot Plant, NM?","Arnold Engineering Development Complex, TN",35.379,"Waste Isolation Pilot Plant, NM",32.3717,NO,lt,1,wm-us-structure-lat,non-ambiguous-hard,8d1d6496,wm us structure lat
27e13f95112ae52c9533ac3947bd8c916939fba8606d8d613fe7a8f9796561cf,"about US structures:

Is Patoka Lake, IN located south of Cathedral Basilica of St. Joseph (San Jose), CA?","Which place is located more to the south: Patoka Lake, IN or Cathedral Basilica of St. Joseph (San Jose), CA?","Patoka Lake, IN",38.4347,"Cathedral Basilica of St. Joseph (San Jose), CA",37.334,NO,lt,1,wm-us-structure-lat,non-ambiguous-hard,8d1d6496,wm us structure lat
2ad3ca75891cc29008b6d106d02643da0da23ebabaa37eeeca58083f5e259bae,"about US structures:

Is Eighth & Main, ID located south of St. George Theatre, NY?","Which place is located more to the south: Eighth & Main, ID or St. George Theatre, NY?","Eighth & Main, ID",43.6161,"St. George Theatre, NY",40.642,NO,lt,1,wm-us-structure-lat,non-ambiguous-hard,8d1d6496,wm us structure lat
2c760116a87321b95309a8cf3830dac061d6f5c53ae313dee438a82f9033c3a2,"about US structures:

Is Cherokee Lake, TN located south of Red Bluff Reservoir, TX?","Which place is located more to the south: Cherokee Lake, TN or Red Bluff Reservoir, TX?","Cherokee Lake, TN",36.2149,"Red Bluff Reservoir, TX",31.9478,NO,lt,1,wm-us-structure-lat,non-ambiguous-hard,8d1d6496,wm us structure lat
2d4fc8d05920fe0b3fb1386e8e8beb7bde64f907dcecadd3b168d2bc9b4992fb,"about US structures:

Is New Exchequer Dam, CA located south of DeGray Lake, AR?","Which place is located more to the south: New Exchequer Dam, CA or DeGray Lake, AR?","New Exchequer Dam, CA",37.5861,"DeGray Lake, AR",34.2147,NO,lt,1,wm-us-structure-lat,non-ambiguous-hard,8d1d6496,wm us structure lat
2e6fa2c915b78b89d2d68d078a43285ad03144b33681252a0e6dee1237588a19,"about US structures:

Is Lost Creek Lake, OR located south of St. Nicholas of Tolentine Church (Bronx), NY?","Which place is located more to the south: Lost Creek Lake, OR or St. Nicholas of Tolentine Church (Bronx), NY?","Lost Creek Lake, OR",42.6831,"St. Nicholas of Tolentine Church (Bronx), NY",40.8625,NO,lt,1,wm-us-structure-lat,non-ambiguous-hard,8d1d6496,wm us structure lat
2fbb51951a6b02a1662e1f99179dde1ebd0d1031e36013e6d25155b27e9b7107,"about US structures:

Is St. Mary Church (Grand Street, Manhattan), NY located south of Crystal Creek Reservoir, CO?","Which place is located more to the south: St. Mary Church (Grand Street, Manhattan), NY or Crystal Creek Reservoir, CO?","St. Mary Church (Grand Street, Manhattan), NY",40.7157,"Crystal Creek Reservoir, CO",38.9162,NO,lt,1,wm-us-structure-lat,non-ambiguous-hard,8d1d6496,wm us structure lat
30cd51822f81733f35e682e6547702add198b3508802a1b70b44902c2db96847,"about US structures:

Is Fox Theatre (Fullerton, California), CA located south of Rock Church (San Diego), CA?","Which place is located more to the south: Fox Theatre (Fullerton, California), CA or Rock Church (San Diego), CA?","Fox Theatre (Fullerton, California), CA",33.8744,"Rock Church (San Diego), CA",32.7357,NO,lt,1,wm-us-structure-lat,non-ambiguous-hard,8d1d6496,wm us structure lat
341f08a84411af594c9a5fe7205e4843ba983337bd3a187b719123defdce10da,"about US structures:

Is Morena Dam, CA located south of Lake Waco, TX?","Which place is located more to the south: Morena Dam, CA or Lake Waco, TX?","Morena Dam, CA",32.6853,"Lake Waco, TX",31.5836,NO,lt,1,wm-us-structure-lat,non-ambiguous-hard,8d1d6496,wm us structure lat
3641c718f1c850506bbdcd49d0b4ad6feb6c11d3761af8c11968c5bf6ae02e3e,"about US structures:

Is O'Neill Forebay, CA located south of Blackstone Hotel (Fort Worth, Texas), TX?","Which place is located more to the south: O'Neill Forebay, CA or Blackstone Hotel (Fort Worth, Texas), TX?","O'Neill Forebay, CA",37.0832,"Blackstone Hotel (Fort Worth, Texas), TX",32.7536,NO,lt,1,wm-us-structure-lat,non-ambiguous-hard,8d1d6496,wm us structure lat
36d750dd7c1dc4bfc42b4e9f348129962a20a9e495573e3fe019cecae9f2b2f6,"about US structures:

Is Saylorville Lake, IA located south of Berea College, KY?","Which place is located more to the south: Saylorville Lake, IA or Berea College, KY?","Saylorville Lake, IA",41.7269,"Berea College, KY",37.573,NO,lt,1,wm-us-structure-lat,non-ambiguous-hard,8d1d6496,wm us structure lat
38141c37d3a9701f7c35aa23bbb457858b12673b6b44813b38904d544a95af48,"about US structures:

Is Our Lady of Sorrows Church (Santa Barbara, California), CA located south of Balboa Theatre, CA?","Which place is located more to the south: Our Lady of Sorrows Church (Santa Barbara, California), CA or Balboa Theatre, CA?","Our Lady of Sorrows Church (Santa Barbara, California), CA",34.4263,"Balboa Theatre, CA",32.7139,NO,lt,1,wm-us-structure-lat,non-ambiguous-hard,8d1d6496,wm us structure lat
38eba51ccd04fd8bc1ce7eeecc47aef2381afa0c37a7d719e7ff7ce75eca51da,"about US structures:

Is Tun Tavern, PA located south of Lake Mohave, AZ?","Which place is located more to the south: Tun Tavern, PA or Lake Mohave, AZ?","Tun Tavern, PA",39.9471,"Lake Mohave, AZ",35.4372,NO,lt,1,wm-us-structure-lat,non-ambiguous-hard,8d1d6496,wm us structure lat
3b58d24cd57a90b61544b4f0a4e1f79d37bafb2b8292a4c1aa1bcd99e3b3f503,"about US structures:

Is Basilica of the Sacred Hearts of Jesus and Mary (Southampton, New York), NY located south of Youghiogheny River Lake, PA?","Which place is located more to the south: Basilica of the Sacred Hearts of Jesus and Mary (Southampton, New York), NY or Youghiogheny River Lake, PA?","Basilica of the Sacred Hearts of Jesus and Mary (Southampton, New York), NY",40.8839,"Youghiogheny River Lake, PA",39.7978,NO,lt,1,wm-us-structure-lat,non-ambiguous-hard,8d1d6496,wm us structure lat
3c49ac2731a89a5820c7be09662a6888b591ce1b1127fd27393a2bd888121a8a,"about US structures:

Is Swift Reservoir, WA located south of Basilica of St. John (Des Moines, Iowa), IA?","Which place is located more to the south: Swift Reservoir, WA or Basilica of St. John (Des Moines, Iowa), IA?","Swift Reservoir, WA",46.05,"Basilica of St. John (Des Moines, Iowa), IA",41.6006,NO,lt,1,wm-us-structure-lat,non-ambiguous-hard,8d1d6496,wm us structure lat
3fe68ac5b5b45c1f23697260ec282756120b649e6578f5712c2d138bdacd9934,"about US structures:

Is Bergen Performing Arts Center, NJ located south of Navajo Generating Station, AZ?","Which place is located more to the south: Bergen Performing Arts Center, NJ or Navajo Generating Station, AZ?","Bergen Performing Arts Center, NJ",40.8953,"Navajo Generating Station, AZ",36.9033,NO,lt,1,wm-us-structure-lat,non-ambiguous-hard,8d1d6496,wm us structure lat
4d3a8576e40ff76a4aa6b6d0677dbfc42560989b33a998ea2ee79600b0a89bdd,"about US structures:

Is Aladdin Theater (Portland, Oregon), OR located south of Shrine Church of St. Stanislaus, OH?","Which place is located more to the south: Aladdin Theater (Portland, Oregon), OR or Shrine Church of St. Stanislaus, OH?","Aladdin Theater (Portland, Oregon), OR",45.5008,"Shrine Church of St. Stanislaus, OH",41.4588,NO,lt,1,wm-us-structure-lat,non-ambiguous-hard,8d1d6496,wm us structure lat
501a952a9c09d76e040744369eedad21ec9ed63aa29cdbf0d054367a4d1410f2,"about US structures:

Is O'Reilly Theater, PA located south of Council Grove Lake, KS?","Which place is located more to the south: O'Reilly Theater, PA or Council Grove Lake, KS?","O'Reilly Theater, PA",40.4432,"Council Grove Lake, KS",38.6997,NO,lt,1,wm-us-structure-lat,non-ambiguous-hard,8d1d6496,wm us structure lat
50391b701ce8f83185bb2e77fd024504da2031e3e5bf4d2a4c3746d722164e02,"about US structures:

Is UCCU Center, UT located south of R. D. Bailey Lake, WV?","Which place is located more to the south: UCCU Center, UT or R. D. Bailey Lake, WV?","UCCU Center, UT",40.2787,"R. D. Bailey Lake, WV",37.6,NO,lt,1,wm-us-structure-lat,non-ambiguous-hard,8d1d6496,wm us structure lat
52cf0b3f2c9e3858d0c83c84de9b0e2938067af511f725acc1f0cc47b967a46b,"about US structures:

Is Church of St. Vincent Ferrer (Manhattan), NY located south of Shaver Lake, CA?","Which place is located more to the south: Church of St. Vincent Ferrer (Manhattan), NY or Shaver Lake, CA?","Church of St. Vincent Ferrer (Manhattan), NY",40.7662,"Shaver Lake, CA",37.126,NO,lt,1,wm-us-structure-lat,non-ambiguous-hard,8d1d6496,wm us structure lat
55e52a52fc81f616813fe6de6599c76a98b410bb20d2fe40a65cde614a542da0,"about US structures:

Is Lake Bowen, SC located south of Holiday Bowl (building), CA?","Which place is located more to the south: Lake Bowen, SC or Holiday Bowl (building), CA?","Lake Bowen, SC",35.1119,"Holiday Bowl (building), CA",34.0191,NO,lt,1,wm-us-structure-lat,non-ambiguous-hard,8d1d6496,wm us structure lat
564b9fde005b0568e6f3e3d3e3f2257dbbce94228632e2537b3909969a9cfe5f,"about US structures:

Is Big Pink, NY located south of Murphy Theatre, OH?","Which place is located more to the south: Big Pink, NY or Murphy Theatre, OH?","Big Pink, NY",42.0778,"Murphy Theatre, OH",39.4451,NO,lt,1,wm-us-structure-lat,non-ambiguous-hard,8d1d6496,wm us structure lat
584c0a4485fcdbdbee8e02769895a5d95321007caf31d949ba89e037af61481d,"about US structures:

Is Harold Washington Cultural Center, IL located south of Hawke Castle, CA?","Which place is located more to the south: Harold Washington Cultural Center, IL or Hawke Castle, CA?","Harold Washington Cultural Center, IL",41.8093,"Hawke Castle, CA",37.6463,NO,lt,1,wm-us-structure-lat,non-ambiguous-hard,8d1d6496,wm us structure lat
5892eadd46facfc83124f0359bc0ea34ded3587a5a2c775734e1e3755809e663,"about US structures:

Is Lake Rescue (Vermont), VT located south of Basilica and National Shrine of Our Lady of Lebanon (North Jackson, Ohio), OH?","Which place is located more to the south: Lake Rescue (Vermont), VT or Basilica and National Shrine of Our Lady of Lebanon (North Jackson, Ohio), OH?","Lake Rescue (Vermont), VT",43.4515,"Basilica and National Shrine of Our Lady of Lebanon (North Jackson, Ohio), OH",41.1305,NO,lt,1,wm-us-structure-lat,non-ambiguous-hard,8d1d6496,wm us structure lat
